State,Date,Hourly Demand Met (in MW)
Maharashtra - 2017,21-Jan 7pm,17093.35
Maharashtra - 2017,21-Jan 8pm,16038.12
Maharashtra - 2017,21-Jan 9pm,14965.19
Maharashtra - 2017,21-Jan 10pm,14377.99
Maharashtra - 2017,21-Jan 11pm,14299.63
Maharashtra - 2017,22-Jan 12am,14276.29
Maharashtra - 2017,22-Jan 1am,14093.55
Maharashtra - 2017,22-Jan 2am,13933.31
Maharashtra - 2017,22-Jan 3am,13783.62
Maharashtra - 2017,22-Jan 4am,14028.16
Maharashtra - 2017,22-Jan 5am,14784.14
Maharashtra - 2017,22-Jan 6am,15798.31
Maharashtra - 2017,22-Jan 7am,17139.38
Maharashtra - 2017,22-Jan 8am,18055.69
Maharashtra - 2017,22-Jan 9am,18024.29
Maharashtra - 2017,22-Jan 10am,17946.53
Maharashtra - 2017,22-Jan 11am,18753.88
Maharashtra - 2017,22-Jan 12pm,18781.66
Maharashtra - 2017,22-Jan 1pm,18367.36
Maharashtra - 2017,22-Jan 2pm,18175.76
Maharashtra - 2017,22-Jan 3pm,18100.74
Maharashtra - 2017,22-Jan 4pm,17571.55
Maharashtra - 2017,22-Jan 5pm,16721.92
Maharashtra - 2017,22-Jan 6pm,16040.07
Maharashtra - 2017,22-Jan 7pm,15905.38
Maharashtra - 2017,22-Jan 8pm,15019.83
Maharashtra - 2017,22-Jan 9pm,14527.28
Maharashtra - 2017,22-Jan 10pm,14022.51
Maharashtra - 2017,22-Jan 11pm,13870.60
Maharashtra - 2017,23-Jan 12am,13871.51
Maharashtra - 2017,23-Jan 1am,13459.87
Maharashtra - 2017,23-Jan 2am,13418.25
Maharashtra - 2017,23-Jan 3am,13351.50
Maharashtra - 2017,23-Jan 4am,13684.92
Maharashtra - 2017,23-Jan 5am,14537.33
Maharashtra - 2017,23-Jan 6am,16116.41
Maharashtra - 2017,23-Jan 7am,17779.67
Maharashtra - 2017,23-Jan 8am,18691.30
Maharashtra - 2017,23-Jan 9am,18635.76
Maharashtra - 2017,23-Jan 10am,18749.19
Maharashtra - 2017,23-Jan 11am,19370.62
Maharashtra - 2017,23-Jan 12pm,19548.75
Maharashtra - 2017,23-Jan 1pm,19605.08
Maharashtra - 2017,23-Jan 2pm,19642.38
Maharashtra - 2017,23-Jan 3pm,19575.94
Maharashtra - 2017,23-Jan 4pm,19051.63
