date,average_tmin
2019-06-05,28.34131685892741
2019-06-06,28.821364402770996
2019-06-07,25.581846475601196
2019-06-08,27.785802523295086
2019-06-09,27.26199460029602
2019-06-10,27.81186858812968
2019-06-11,28.953049818674724
2019-06-12,28.175381501515705
2019-06-13,27.033907572428387
2019-06-14,27.283704439798992
2019-06-15,28.303216377894085
2019-06-16,28.80762465794881
2019-06-17,26.70614457130432
2019-06-18,24.956005414326984
2019-06-19,25.515772342681885
2019-06-20,25.045400619506836
2019-06-21,26.692659457524616
2019-06-22,26.58604820569356
2019-06-23,25.931103229522705
2019-06-24,26.58466974894206
2019-06-25,27.055956681569416
2019-06-26,27.162400881449383
2019-06-27,27.004154523213703
2019-06-28,27.09317445755005
2019-06-29,27.753148078918457
2019-06-30,27.129584630330402
2019-07-01,26.710996627807617
2019-07-02,27.522265911102295
2019-07-03,26.40121539433797
2019-07-04,27.50825564066569
2019-07-05,27.382820924123127
2019-07-06,25.02652859687805
2019-07-07,25.096346855163574
2019-07-08,25.267701784769695
2019-07-09,24.869882822036743
2019-07-10,24.76129388809204
2019-07-11,25.48157278696696
2019-07-12,25.49372927347819
2019-07-13,26.48242712020874
2019-07-14,26.399957577387493
2019-07-15,26.04169487953186
2019-07-16,24.92726484934489
2019-07-17,25.18524972597758
2019-07-18,25.980670770009358
2019-07-19,26.30997411410014
2019-07-20,26.899096568425495
2019-07-21,26.71227486928304
2019-07-22,26.62960934638977
2019-07-23,27.50596022605896
2019-07-24,26.89164972305298
2019-07-25,24.31874410311381
2019-07-26,24.63523777325948
2019-07-27,24.68017594019572
2019-07-28,25.042617003122967
2019-07-29,25.69522754351298
2019-07-30,25.790732860565186
2019-07-31,25.73620915412903
2019-08-01,26.1958327293396
2019-08-02,26.170361121495564
2019-08-03,25.821994225184124
2019-08-04,26.50894872347514
2019-08-05,26.500242233276367
2019-08-06,25.646852016448975
2019-08-07,24.706775188446045
2019-08-08,25.963544527689617
2019-08-09,25.597076257069904
2019-08-10,25.45434792836507
2019-08-11,26.100162982940674
2019-08-12,26.246216138203938
2019-08-13,25.798818111419678
2019-08-14,25.33437482515971
2019-08-15,25.142009099324543
2019-08-16,24.7777099609375
2019-08-17,24.800164302190144
2019-08-18,24.82384506861369
2019-08-19,24.767587105433147
2019-08-20,24.869961579640705
2019-08-21,25.050388018290203
2019-08-22,24.562706470489502
2019-08-23,24.665672063827515
2019-08-24,24.847879489262898
2019-08-25,24.84360186258952
2019-08-26,24.542163133621216
2019-08-27,25.6549977461497
2019-08-28,25.934082349141438
2019-08-29,26.426769336064655
2019-08-30,25.675307750701904
2019-08-31,26.103781779607136
2019-09-01,25.71994121869405
2019-09-02,25.456302165985107
2019-09-03,26.114450375239056
2019-09-04,25.95258363087972
2019-09-05,26.352938890457153
2019-09-06,26.295186122258503
2019-09-07,26.0173122882843
2019-09-08,25.83925159772237
2019-09-09,25.9720557530721
2019-09-10,26.066519419352215
2019-09-11,26.008219718933105
2019-09-12,26.124066750208538
2019-09-13,25.102580547332764
2019-09-14,25.023130973180134
2019-09-15,25.142959992090862
2019-09-16,25.35446810722351
2019-09-17,24.96745204925537
2019-09-18,23.89047654469808
2019-09-19,23.505836248397827
2019-09-20,23.605108102162678
2019-09-21,24.24758219718933
2019-09-22,23.17441765467326
2019-09-23,23.340579986572266
2019-09-24,23.169799327850342
2019-09-25,23.61865218480428
2019-09-26,23.24645161628723
2019-09-27,22.94867507616679
2019-09-28,22.528223355611164
